frame,track_id,class_id,class,confidence,x1,y1,x2,y2,cx,cy
2,1,5,car,0.9020561575889587,701.2008056640625,405.9764404296875,810.9849243164062,504.1730041503906,756.0928649902344,455.07472229003906
2,2,5,car,0.8361625671386719,805.8226928710938,413.8647155761719,945.5185546875,473.5924072265625,875.6706237792969,443.7285614013672
2,3,5,car,0.7760857939720154,513.5482788085938,401.4374694824219,630.3826904296875,472.42431640625,571.9654846191406,436.93089294433594
2,4,5,car,0.5964836478233337,1047.606201171875,437.165283203125,1136.763427734375,473.899169921875,1092.184814453125,455.5322265625
2,5,5,car,0.7098121643066406,304.07037353515625,392.14471435546875,347.8371887207031,433.205078125,325.9537811279297,412.6748962402344
2,6,10,motorbike,0.4377540051937103,0.0,374.7174987792969,26.935983657836914,498.2477111816406,13.467991828918457,436.48260498046875
2,7,19,van,0.43301817774772644,119.0696792602539,350.64337158203125,317.2107238769531,452.6665954589844,218.14020156860352,401.6549835205078
2,8,9,minivan,0.40414246916770935,120.85995483398438,351.1122131347656,316.7118225097656,452.3349914550781,218.785888671875,401.7236022949219
2,9,10,motorbike,0.38886797428131104,91.36167907714844,423.1520690917969,123.68024444580078,476.1081848144531,107.52096176147461,449.630126953125
3,1,5,car,0.9007739424705505,698.4818725585938,405.90753173828125,809.6480102539062,504.85125732421875,754.06494140625,455.37939453125
3,2,5,car,0.827492892742157,808.9500732421875,413.93170166015625,953.43310546875,474.7803039550781,881.1915893554688,444.3560028076172
3,3,5,car,0.724640429019928,509.1539306640625,400.6241455078125,630.2858276367188,472.4275207519531,569.7198791503906,436.5258331298828
3,4,5,car,0.4773612320423126,1033.7916259765625,435.7049255371094,1125.0081787109375,471.7248229980469,1079.39990234375,453.7148742675781
3,5,5,car,0.7101805806159973,303.3782653808594,391.9851379394531,348.30120849609375,433.2355651855469,325.83973693847656,412.6103515625
3,6,10,motorbike,0.4662460684776306,0.0,376.6349792480469,36.9148063659668,499.0071105957031,18.4574031829834,437.821044921875
3,7,19,van,0.4401240050792694,120.47828674316406,350.90692138671875,316.8574523925781,452.51593017578125,218.6678695678711,401.71142578125
3,8,9,minivan,0.415844202041626,123.9561996459961,351.3719787597656,316.30181884765625,452.2239990234375,220.12900924682617,401.79798889160156
3,9,10,motorbike,0.3586381673812866,91.270263671875,423.4174499511719,124.08143615722656,475.9668884277344,107.67584991455078,449.6921691894531
4,1,5,car,0.9042997360229492,695.8086547851562,405.7718811035156,808.1693115234375,505.4274597167969,751.9889831542969,455.59967041015625
4,2,5,car,0.8648309111595154,816.3732299804688,414.8633728027344,963.4763793945312,474.32257080078125,889.9248046875,444.5929718017578
4,3,5,car,0.705720841884613,532.0494384765625,399.7704162597656,629.9216918945312,471.9154357910156,580.9855651855469,435.8429260253906
4,4,5,car,0.506107747554779,1025.4124755859375,434.28814697265625,1109.4705810546875,464.5924072265625,1067.4415283203125,449.4402770996094
4,5,5,car,0.7120583653450012,303.10650634765625,392.0719909667969,348.7227783203125,433.3364562988281,325.9146423339844,412.7042236328125
4,6,10,motorbike,0.5511585474014282,0.0004940376966260374,371.1804504394531,41.067745208740234,498.40679931640625,20.53411962321843,434.7936248779297
4,7,19,van,0.3982098698616028,118.29476165771484,350.8052673339844,315.94970703125,452.6049499511719,217.12223434448242,401.7051086425781
4,8,9,minivan,0.3413000702857971,121.33208465576172,351.24407958984375,315.4508972167969,452.2605895996094,218.3914909362793,401.75233459472656
4,9,10,motorbike,0.3636654317378998,91.12451171875,423.4124450683594,124.39568328857422,476.12493896484375,107.76009750366211,449.76869201660156
5,1,5,car,0.9058318734169006,692.577880859375,405.84735107421875,806.743408203125,505.9378662109375,749.66064453125,455.8926086425781
5,2,5,car,0.8244555592536926,824.1425170898438,415.31695556640625,974.4935913085938,475.3069763183594,899.3180541992188,445.3119659423828
5,3,5,car,0.6435835361480713,543.7448120117188,399.7336120605469,629.7308959960938,471.7820739746094,586.7378540039062,435.7578430175781
5,4,5,car,0.6794620752334595,1011.3427734375,434.0064392089844,1097.883544921875,465.84222412109375,1054.6131591796875,449.92433166503906
5,5,5,car,0.7275998592376709,302.5601501464844,392.0107727050781,349.1531677246094,433.3218994140625,325.8566589355469,412.6663360595703
5,6,10,motorbike,0.4389497935771942,0.011940295808017254,369.9616394042969,43.17814636230469,498.0466003417969,21.595043329056352,434.0041198730469
5,7,19,van,0.4811740815639496,117.00875854492188,350.434814453125,315.14691162109375,452.3376770019531,216.0778350830078,401.38624572753906
5,8,9,minivan,0.3810780942440033,119.98763275146484,350.8519592285156,314.61334228515625,452.11181640625,217.30048751831055,401.4818878173828
5,9,10,motorbike,0.2553724944591522,91.59505462646484,423.4516296386719,124.47320556640625,475.8459777832031,108.03413009643555,449.6488037109375
6,1,5,car,0.9018105268478394,689.5292358398438,405.65057373046875,805.3212890625,506.4404296875,747.4252624511719,456.0455017089844
6,2,5,car,0.8513784408569336,835.186767578125,416.17413330078125,981.8602905273438,474.76324462890625,908.5235290527344,445.46868896484375
6,3,5,car,0.5215356349945068,511.7595520019531,399.06414794921875,629.9661865234375,473.2139587402344,570.8628692626953,436.13905334472656
6,4,5,car,0.46982264518737793,993.8970947265625,433.3271179199219,1084.802001953125,463.4921569824219,1039.3495483398438,448.4096374511719
6,5,5,car,0.7328829765319824,302.0198669433594,391.8968505859375,349.58624267578125,433.2662353515625,325.8030548095703,412.58154296875
6,7,19,van,0.47381991147994995,115.78445434570312,349.92144775390625,314.108154296875,451.86669921875,214.94630432128906,400.8940734863281
6,8,9,minivan,0.4255117177963257,119.26715087890625,350.3982849121094,313.6247863769531,452.1143798828125,216.4459686279297,401.25633239746094
7,1,5,car,0.8972085118293762,686.9840698242188,405.3116760253906,804.7796020507812,507.8492736816406,745.8818359375,456.5804748535156
7,2,5,car,0.8522986769676208,844.5160522460938,416.160400390625,989.572265625,476.02117919921875,917.0441589355469,446.0907897949219
7,3,5,car,0.48095768690109253,495.9112243652344,398.55743408203125,629.5055541992188,472.8770751953125,562.7083892822266,435.7172546386719
7,4,5,car,0.38025403022766113,982.7599487304688,432.8764953613281,1073.2725830078125,463.3773498535156,1028.0162658691406,448.1269226074219
7,5,5,car,0.7514212727546692,301.5507507324219,391.8752136230469,349.9234924316406,433.3048095703125,325.73712158203125,412.5900115966797
7,7,19,van,0.47147655487060547,115.78556060791016,349.88775634765625,313.1749572753906,452.0772399902344,214.4802589416504,400.9824981689453
7,8,9,minivan,0.454863041639328,120.31646728515625,350.3264465332031,312.77093505859375,452.1832580566406,216.543701171875,401.2548522949219
8,1,5,car,0.8857887387275696,683.477294921875,405.54925537109375,804.429443359375,509.1628723144531,743.953369140625,457.35606384277344
8,2,5,car,0.6653472781181335,854.1631469726562,416.7204895019531,999.1705322265625,476.7861633300781,926.6668395996094,446.7533264160156
8,3,5,car,0.6707460284233093,481.1626281738281,398.34228515625,629.5679321289062,474.2864990234375,555.3652801513672,436.31439208984375
8,5,5,car,0.7714996933937073,301.46612548828125,391.84716796875,350.2220764160156,433.3545227050781,325.84410095214844,412.60084533691406
8,7,19,van,0.48291704058647156,115.93045806884766,349.9366760253906,312.47686767578125,452.02374267578125,214.20366287231445,400.98020935058594
8,8,9,minivan,0.42892053723335266,121.26844024658203,350.2798156738281,312.12542724609375,452.1026611328125,216.6969337463379,401.1912384033203
9,1,5,car,0.8747296929359436,679.6650390625,405.6122131347656,804.2493896484375,510.03375244140625,741.9572143554688,457.82298278808594
9,2,5,car,0.5548980236053467,863.807861328125,418.4429931640625,1015.392578125,477.2846984863281,939.6002197265625,447.8638458251953
9,3,5,car,0.8310861587524414,477.18792724609375,398.5076599121094,629.693603515625,474.0217590332031,553.4407653808594,436.26470947265625
9,5,5,car,0.7675375938415527,301.2021179199219,391.6878356933594,350.533447265625,433.4573669433594,325.86778259277344,412.5726013183594
9,7,19,van,0.5321029424667358,114.07427215576172,349.8263854980469,312.3001708984375,451.52801513671875,213.1872215270996,400.6772003173828
9,8,9,minivan,0.39534756541252136,120.3698501586914,350.3438415527344,311.84442138671875,451.9281005859375,216.10713577270508,401.13597106933594
10,1,5,car,0.8737446069717407,676.2750854492188,405.4987487792969,803.7291259765625,510.52545166015625,740.0021057128906,458.01210021972656
10,2,5,car,0.5450159311294556,875.77001953125,418.16046142578125,1034.5362548828125,479.02685546875,955.1531372070312,448.5936584472656
10,3,5,car,0.8004261255264282,475.4884948730469,398.29864501953125,629.6409301757812,473.3038635253906,552.5647125244141,435.80125427246094
10,5,5,car,0.7684205770492554,300.6730041503906,391.57916259765625,350.8999938964844,433.5554504394531,325.7864990234375,412.5673065185547
10,7,19,van,0.5649293661117554,112.7652816772461,349.55621337890625,311.3559265136719,451.5738830566406,212.06060409545898,400.56504821777344
10,8,9,minivan,0.3542633056640625,122.7113265991211,350.7339782714844,311.44573974609375,451.6707458496094,217.07853317260742,401.2023620605469
11,1,5,car,0.8731217384338379,672.8375854492188,404.7505187988281,803.6005249023438,510.5181884765625,738.2190551757812,457.6343536376953
11,2,5,car,0.4874834716320038,888.0728149414062,417.9895935058594,1047.3533935546875,480.7685241699219,967.7131042480469,449.3790588378906
11,3,5,car,0.7529000639915466,476.95281982421875,398.84979248046875,629.4166259765625,474.8426513671875,553.1847229003906,436.8462219238281
11,5,5,car,0.774371862411499,299.9179992675781,391.8936462402344,351.7095031738281,433.93853759765625,325.8137512207031,412.9160919189453
11,7,19,van,0.5328192114830017,111.20270538330078,349.8717041015625,310.3414611816406,451.91717529296875,210.7720832824707,400.8944396972656
12,1,5,car,0.8789960145950317,670.1388549804688,404.2130432128906,802.9219970703125,510.45849609375,736.5304260253906,457.3357696533203
12,2,5,car,0.640022337436676,898.69970703125,417.2790222167969,1060.759765625,481.09063720703125,979.729736328125,449.18482971191406
12,3,5,car,0.8004975914955139,484.2602844238281,399.4053649902344,628.8087768554688,476.74114990234375,556.5345306396484,438.07325744628906
12,5,5,car,0.7946819067001343,300.2311096191406,392.293701171875,352.1834411621094,434.1903991699219,326.207275390625,413.24205017089844
12,7,19,van,0.3746253550052643,108.70475769042969,350.3666687011719,309.7602844238281,451.02783203125,209.2325210571289,400.69725036621094
13,1,5,car,0.8740500807762146,666.3348388671875,403.4767150878906,802.3670654296875,510.2117919921875,734.3509521484375,456.84425354003906
13,2,5,car,0.6000325083732605,909.7271728515625,417.5126037597656,1071.17919921875,482.1459045410156,990.4531860351562,449.8292541503906
13,3,5,car,0.6762813329696655,487.42901611328125,398.96112060546875,628.9495849609375,478.5884704589844,558.1893005371094,438.77479553222656
13,5,5,car,0.7861393094062805,299.89532470703125,392.23785400390625,352.99139404296875,434.3634033203125,326.443359375,413.3006286621094
13,7,19,van,0.3194302022457123,108.27264404296875,350.2117919921875,308.16156005859375,452.10357666015625,208.21710205078125,401.1576843261719
14,1,5,car,0.8777874112129211,662.7921752929688,402.8489074707031,801.8456420898438,511.125732421875,732.3189086914062,456.98731994628906
14,2,5,car,0.7114394903182983,918.5733642578125,419.5479431152344,1082.570068359375,483.1644287109375,1000.5717163085938,451.35618591308594
14,3,5,car,0.6344327330589294,488.5781555175781,399.05743408203125,628.299072265625,479.3651428222656,558.4386138916016,439.21128845214844
14,5,5,car,0.7846656441688538,299.5890808105469,391.9042053222656,353.6148681640625,434.56414794921875,326.6019744873047,413.2341766357422
14,7,19,van,0.30863162875175476,106.95569610595703,350.0915222167969,307.3023681640625,452.3150329589844,207.12903213500977,401.2032775878906
15,1,5,car,0.8885427117347717,658.2645874023438,401.7599182128906,801.2854614257812,510.9669494628906,729.7750244140625,456.3634338378906
15,2,5,car,0.7452676892280579,930.9309692382812,420.6101989746094,1098.6168212890625,484.15447998046875,1014.7738952636719,452.38233947753906
15,3,10,motorbike,0.5813239216804504,528.780517578125,399.38970947265625,628.4354248046875,480.36944580078125,578.6079711914062,439.87957763671875
15,5,5,car,0.790069580078125,299.4124755859375,391.3755187988281,354.4807434082031,434.8400573730469,326.9466094970703,413.1077880859375
15,7,19,van,0.33593523502349854,105.80500793457031,349.8074951171875,306.5567626953125,452.0942687988281,206.1808853149414,400.9508819580078
16,1,5,car,0.889581561088562,655.0839233398438,401.2364807128906,800.3007202148438,512.5092163085938,727.6923217773438,456.8728485107422
16,2,5,car,0.7647557258605957,943.7467651367188,421.7749938964844,1112.6246337890625,485.2445983886719,1028.1856994628906,453.5097961425781
16,3,10,motorbike,0.6116400361061096,550.8208618164062,401.09051513671875,630.6907958984375,480.7529602050781,590.7558288574219,440.92173767089844
16,5,5,car,0.7984602451324463,299.3598327636719,390.74371337890625,355.4723205566406,435.2544250488281,327.41607666015625,412.9990692138672
16,7,9,minivan,0.3274424970149994,105.87655639648438,349.40863037109375,305.60626220703125,451.6382751464844,205.7414093017578,400.52345275878906
16,4,5,car,0.4675430655479431,895.6367797851562,425.7561950683594,952.2470703125,456.1773681640625,923.9419250488281,440.96678161621094
17,1,5,car,0.881687343120575,650.626953125,401.05419921875,799.1651611328125,513.3929443359375,724.8960571289062,457.22357177734375
17,2,5,car,0.7363445162773132,955.0780029296875,422.6167907714844,1126.7835693359375,486.4354248046875,1040.9307861328125,454.52610778808594
17,3,10,motorbike,0.5984916687011719,559.85107421875,401.9010009765625,635.3302001953125,482.27496337890625,597.5906372070312,442.0879821777344
17,5,5,car,0.7912402153015137,299.40313720703125,390.4449157714844,356.4478759765625,435.5392761230469,327.9255065917969,412.9920959472656
17,7,9,minivan,0.3772975206375122,105.18854522705078,349.6328430175781,305.10650634765625,451.5830993652344,205.14752578735352,400.60797119140625
17,18,5,car,0.6152470707893372,488.8617858886719,399.0572814941406,582.4821166992188,468.308349609375,535.6719512939453,433.6828155517578
17,19,19,van,0.3661389946937561,105.03970336914062,349.7898254394531,305.2070617675781,452.1146240234375,205.12338256835938,400.9522247314453
18,1,5,car,0.8688493371009827,645.2777709960938,400.872314453125,797.8507080078125,514.3861083984375,721.5642395019531,457.62921142578125
18,2,5,car,0.7891470789909363,965.1875,422.89111328125,1134.699462890625,486.7015686035156,1049.9434814453125,454.7963409423828
18,3,10,motorbike,0.7494820952415466,570.3917846679688,403.33209228515625,639.9526977539062,482.8607482910156,605.1722412109375,443.09642028808594
18,5,5,car,0.7925278544425964,299.5643310546875,390.16986083984375,357.11419677734375,435.7158508300781,328.3392639160156,412.94285583496094
18,7,9,minivan,0.3835199773311615,103.22055053710938,350.1110534667969,304.7103576660156,451.6188049316406,203.9654541015625,400.86492919921875
18,18,5,car,0.7218199968338013,490.4875793457031,399.6600646972656,590.7401123046875,468.6871032714844,540.6138458251953,434.173583984375
18,19,19,van,0.32255077362060547,103.07415771484375,349.99481201171875,304.7451171875,452.31243896484375,203.90963745117188,401.15362548828125
19,1,5,car,0.8651154041290283,640.76220703125,400.56488037109375,797.1748657226562,514.9404296875,718.9685363769531,457.7526550292969
19,2,5,car,0.6891869306564331,978.7450561523438,423.16162109375,1145.0521240234375,487.6811218261719,1061.8985900878906,455.42137145996094
19,3,10,motorbike,0.7722159624099731,576.287109375,404.1302490234375,642.7245483398438,482.7923278808594,609.5058288574219,443.46128845214844
19,5,5,car,0.7875608205795288,299.4549865722656,390.0721130371094,357.8209228515625,435.8809814453125,328.63795471191406,412.97654724121094
19,7,9,minivan,0.36644136905670166,101.21401977539062,350.1104736328125,304.27618408203125,451.6504821777344,202.74510192871094,400.88047790527344
19,18,5,car,0.7511457800865173,490.4247741699219,400.3338623046875,593.6074829101562,467.8734130859375,542.0161285400391,434.1036376953125
19,19,19,van,0.3760172128677368,101.10315704345703,349.9874267578125,304.1263732910156,452.42645263671875,202.61476516723633,401.2069396972656
20,1,5,car,0.8046541213989258,636.2452392578125,400.5193176269531,796.8992309570312,515.8638305664062,716.5722351074219,458.1915740966797
20,2,5,car,0.600021243095398,991.7410888671875,423.4803466796875,1160.8262939453125,489.1460266113281,1076.28369140625,456.3131866455078
20,3,10,motorbike,0.80909264087677,583.8687133789062,404.4858093261719,645.203125,481.1143798828125,614.5359191894531,442.8000946044922
20,5,5,car,0.7847989201545715,299.19085693359375,389.9051818847656,358.173095703125,436.19927978515625,328.6819763183594,413.05223083496094
20,7,9,minivan,0.3518756926059723,100.39836883544922,350.05609130859375,303.8336181640625,451.3895263671875,202.11599349975586,400.7228088378906
20,18,5,car,0.7658511400222778,490.3138732910156,400.64471435546875,598.6445922851562,467.26849365234375,544.4792327880859,433.95660400390625
20,19,19,van,0.3495337963104248,100.26945495605469,350.11688232421875,303.4927673339844,452.0198669433594,201.88111114501953,401.06837463378906
21,1,5,car,0.8389205932617188,632.0877685546875,400.3537292480469,796.0052490234375,515.9590454101562,714.0465087890625,458.15638732910156
21,2,5,car,0.681576132774353,1004.604248046875,424.2341003417969,1181.570556640625,491.647216796875,1093.08740234375,457.94065856933594
21,3,10,motorbike,0.7798911333084106,590.3681030273438,406.0400085449219,646.7467651367188,481.145751953125,618.5574340820312,443.59288024902344
21,5,5,car,0.7997166514396667,298.5529479980469,389.9109802246094,358.47576904296875,436.1663818359375,328.5143585205078,413.03868103027344
21,7,19,van,0.43952155113220215,98.65208435058594,349.33953857421875,302.5066223144531,451.4364318847656,200.57935333251953,400.3879852294922
21,18,5,car,0.7708861231803894,487.4945068359375,400.81854248046875,602.9281616210938,467.4453125,545.2113342285156,434.1319274902344
22,1,5,car,0.8660971522331238,627.934814453125,400.0875549316406,794.47705078125,516.1802978515625,711.2059326171875,458.13392639160156
22,2,5,car,0.7388625741004944,1017.7799072265625,425.1476745605469,1198.9443359375,492.8168640136719,1108.3621215820312,458.9822692871094
22,3,10,motorbike,0.692367672920227,597.0645141601562,407.3906555175781,640.5110473632812,481.5373840332031,618.7877807617188,444.4640197753906
22,5,5,car,0.8007355332374573,298.4942932128906,390.28912353515625,358.7991027832031,435.8662414550781,328.6466979980469,413.0776824951172
22,7,19,van,0.325430303812027,98.12406921386719,349.7955627441406,301.56988525390625,451.3524169921875,199.84697723388672,400.57398986816406
22,18,5,car,0.7830387353897095,486.9996337890625,400.70745849609375,606.879638671875,467.7413330078125,546.9396362304688,434.2243957519531
23,1,5,car,0.8669242858886719,623.427490234375,400.2106018066406,792.7954711914062,515.6014404296875,708.1114807128906,457.90602111816406
23,2,5,car,0.6372252702713013,1029.683349609375,425.6345520019531,1215.7813720703125,494.009765625,1122.7323608398438,459.82215881347656
23,5,5,car,0.8134108781814575,298.9652099609375,390.6307067871094,359.3293762207031,435.71929931640625,329.1472930908203,413.1750030517578
23,7,19,van,0.40674254298210144,97.6102294921875,349.2839660644531,300.8183898925781,451.20501708984375,199.2143096923828,400.24449157714844
23,18,5,car,0.7763299942016602,485.22393798828125,400.4510803222656,611.0382080078125,467.7011413574219,548.1310729980469,434.07611083984375
24,1,5,car,0.8698942065238953,616.5565185546875,400.2514343261719,790.5537109375,515.9208984375,703.5551147460938,458.08616638183594
24,2,5,car,0.6221147775650024,1042.0078125,426.2479553222656,1231.32470703125,494.9896545410156,1136.666259765625,460.6188049316406
24,5,5,car,0.8276934027671814,298.47113037109375,390.9304504394531,359.40771484375,435.6468200683594,328.9394226074219,413.28863525390625
24,7,19,van,0.38810110092163086,97.66748046875,349.6415710449219,299.7121276855469,450.4280700683594,198.68980407714844,400.0348205566406
24,18,5,car,0.8347375392913818,479.9329528808594,400.36199951171875,618.5200805664062,467.94622802734375,549.2265167236328,434.15411376953125
25,1,5,car,0.8781607151031494,611.3049926757812,400.3310241699219,789.2423706054688,516.62353515625,700.273681640625,458.47727966308594
25,2,5,car,0.5674434304237366,1054.72216796875,426.5935974121094,1248.1256103515625,495.487060546875,1151.4238891601562,461.0403289794922
25,5,5,car,0.8310658931732178,298.15692138671875,391.1468505859375,359.7533874511719,435.7029724121094,328.9551544189453,413.42491149902344
25,7,19,van,0.5360124111175537,98.1109848022461,349.79901123046875,298.7458801269531,450.0406188964844,198.4284324645996,399.91981506347656
25,18,5,car,0.8169269561767578,472.6270751953125,400.0461730957031,625.4710693359375,467.6876525878906,549.049072265625,433.8669128417969
26,1,5,car,0.8761365413665771,606.8814086914062,400.1015319824219,787.6859130859375,516.952880859375,697.2836608886719,458.52720642089844
26,2,5,car,0.8095836043357849,1067.26123046875,428.4785461425781,1261.5538330078125,496.6590881347656,1164.4075317382812,462.5688171386719
26,5,5,car,0.8332687616348267,298.5512390136719,391.3420104980469,360.0031433105469,435.7105712890625,329.2771911621094,413.5262908935547
26,7,19,van,0.5571192502975464,98.17351531982422,349.8563537597656,297.61407470703125,449.7423400878906,197.89379501342773,399.7993469238281
26,18,5,car,0.8261097073554993,473.3203125,400.1271057128906,623.72412109375,467.8526611328125,548.522216796875,433.98988342285156
27,1,5,car,0.8672468066215515,602.222412109375,400.05072021484375,785.726806640625,517.79150390625,693.974609375,458.9211120605469
27,2,5,car,0.8090435862541199,1081.193115234375,429.2656555175781,1274.93359375,497.5124206542969,1178.0633544921875,463.3890380859375
27,5,5,car,0.8374752998352051,298.2200012207031,391.4039001464844,360.1706848144531,435.6658020019531,329.1953430175781,413.53485107421875
27,7,19,van,0.5696060061454773,98.22726440429688,349.8812561035156,296.8078308105469,449.5472106933594,197.51754760742188,399.7142333984375
27,18,5,car,0.8311358094215393,474.8221435546875,400.1089782714844,621.8560180664062,467.8616027832031,548.3390808105469,433.98529052734375
28,1,5,car,0.8832635879516602,596.1050415039062,399.2894592285156,783.281982421875,518.0579223632812,689.6935119628906,458.67369079589844
28,2,5,car,0.6192664504051208,1093.8411865234375,430.3443908691406,1280.0,498.8641052246094,1186.9205932617188,464.604248046875
28,5,5,car,0.8345991969108582,299.1277160644531,391.331298828125,360.39849853515625,435.6324157714844,329.7631072998047,413.4818572998047
28,7,19,van,0.5480667352676392,99.65509033203125,350.07110595703125,296.44976806640625,449.1294860839844,198.05242919921875,399.6002960205078
28,18,5,car,0.8242629170417786,481.0650634765625,400.12677001953125,620.8522338867188,467.7888488769531,550.9586486816406,433.9578094482422
29,1,5,car,0.8903172016143799,591.27294921875,399.2229919433594,780.8724975585938,518.83740234375,686.0727233886719,459.0301971435547
29,2,5,car,0.8159559369087219,1108.4705810546875,430.27685546875,1280.0,497.65234375,1194.2352905273438,463.964599609375
29,5,5,car,0.833490788936615,298.7559814453125,391.2942199707031,360.78216552734375,435.7513122558594,329.7690734863281,413.52276611328125
29,7,19,van,0.5608747601509094,126.21296691894531,350.96954345703125,296.2202453613281,449.4044494628906,211.21660614013672,400.18699645996094
29,18,5,car,0.7934098243713379,482.2625732421875,399.9853210449219,616.4786376953125,467.6510009765625,549.37060546875,433.8181610107422
29,24,9,minivan,0.4531765580177307,142.81365966796875,352.2319641113281,296.57147216796875,449.2460632324219,219.69256591796875,400.739013671875
30,1,5,car,0.8803085684776306,585.0768432617188,398.8765869140625,778.5975341796875,519.68115234375,681.8371887207031,459.27886962890625
30,2,5,car,0.840101957321167,1122.44970703125,429.59027099609375,1280.0,496.9910888671875,1201.224853515625,463.2906799316406
30,5,5,car,0.8353850841522217,296.5090026855469,391.1214904785156,361.1961669921875,435.8799133300781,328.8525848388672,413.5007019042969
30,7,19,van,0.5276687741279602,127.74174499511719,351.4073181152344,295.4642639160156,449.16668701171875,211.6030044555664,400.28700256347656
30,18,5,car,0.7692500352859497,483.7503356933594,400.19061279296875,613.0250244140625,467.8358154296875,548.3876800537109,434.0132141113281
30,24,9,minivan,0.4234815537929535,157.30323791503906,352.832275390625,295.8570556640625,449.0805358886719,226.58014678955078,400.95640563964844
31,1,5,car,0.8688520193099976,577.9174194335938,398.4416809082031,775.9888916015625,520.1369018554688,676.9531555175781,459.28929138183594
31,2,5,car,0.6985839605331421,1138.5604248046875,429.706298828125,1280.0,496.2437438964844,1209.2802124023438,462.9750213623047
31,5,5,car,0.8378604054450989,295.6340637207031,391.0347900390625,361.4959716796875,435.9592590332031,328.5650177001953,413.4970245361328
31,7,19,van,0.49296095967292786,113.34015655517578,351.6003723144531,294.8421325683594,448.9858703613281,204.09114456176758,400.2931213378906
31,18,5,car,0.7502687573432922,476.7499084472656,399.7063903808594,611.225830078125,467.900390625,543.9878692626953,433.8033905029297
31,24,9,minivan,0.4283529818058014,162.83529663085938,353.06158447265625,295.1527404785156,448.89068603515625,228.9940185546875,400.97613525390625
32,1,5,car,0.8574568033218384,572.4909057617188,398.4132385253906,773.1942749023438,520.52392578125,672.8425903320312,459.4685821533203
32,2,5,car,0.6805664896965027,1154.938720703125,429.892578125,1280.0,497.26812744140625,1217.4693603515625,463.5803527832031
32,5,5,car,0.8429446816444397,294.8393859863281,391.09747314453125,361.7790222167969,436.0066223144531,328.3092041015625,413.5520477294922
32,7,19,van,0.545669436454773,110.68780517578125,351.6551513671875,293.9748229980469,448.3768310546875,202.33131408691406,400.0159912109375
32,18,5,car,0.7406802177429199,474.4736328125,399.7654724121094,609.154541015625,467.8352355957031,541.8140869140625,433.80035400390625
32,24,9,minivan,0.377955824136734,162.66217041015625,353.0062255859375,294.1192321777344,448.4500732421875,228.3907012939453,400.7281494140625
33,1,5,car,0.8507287502288818,565.9573974609375,398.50677490234375,771.1676025390625,520.7667236328125,668.5625,459.6367492675781
33,2,5,car,0.5972470641136169,1168.579345703125,430.4443359375,1280.0,498.732666015625,1224.2896728515625,464.5885009765625
